﻿eid,title,title_en,description,description_en,latitude,longitude,type,start,stop,contributor
790460,"อุบัติเหตุ ปากซอยอินทามระ 41","Accident at Soi Inthamara 41","ปากซอยอินทามระ 41 มีอุบัติเหตุ รถนั่งส่วนบุคคล ชนกัน กีดขวางการจราจร เลนซ้าย

Cr.@Traffic_1197","Cars accident blocking the left lane at the entrance of Soi Inthamara 41.

Cr.@Traffic_1197",13.789583018693,100.56661203504,3,"2023-02-02 14:08:26","2023-02-02 15:08:26",itic.rattanakit
790461,"อุบัติเหตุ ถนนร่วมจิตร","Accident at Ruamchit Rd.","ถนนร่วมจิตต์ บริเวณหน้าไก่แก้ว ก๋วยเตี๋ยวเป็ด มีอุบัติเหตุ รถชนกัน 5 คัน จยย. 3 คัน รถประจำทาง 1 คัน และ รถนั่งส่วนบุคคล 1 คัน การจราจรชะลอตัว

Cr.ศูนย์ชาลีกรุงเทพ","Cars accident blocking traffic lane in front of Kikeaw Duck Noodle on Ruamchit Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.785336990804,100.51621064544,3,"2023-02-02 14:10:32","2023-02-02 15:10:32",itic.rattanakit
790462,"อุบัติเหตุ ซอยสุขสวัสดิ์ 14/13","Accident at Soi Suk Sawat 14/13","ซอยสุขสวัสดิ์ 14/13 มีอุบัติเหตุ จยย. ชนกัน มีผู้ได้รับบาดเจ็บ 3 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Motorcycles accident blocking traffic lane in Soi Suk Sawat 14/13.

Cr.ศูนย์ชาลีกรุงเทพ",13.686476548726,100.48096776009,3,"2023-02-02 14:13:41","2023-02-02 15:13:41",itic.rattanakit
790463,"อุบัติเหตุ ถนนพระราม 2 ขาเข้า (ทางหลวงแผ่นดินหมายเลข 35)","Accident at Rama II Rd. (National Highway 35)","ถนนพระราม2 ขาเข้า บริเวณตรงข้ามเอสบี ดีไซน์สแควร์ พระราม 2 มีอุบัติเหตุ จยย. ชนกัน กีดขวางการจราจร ในช่องคู่ขนาน มีผู้ได้รับบาดเจ็บ 1 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Motorcycles accident blocking traffic lane opposite SB Design Square Rama 2 on inbound Rama II Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.668342970555,100.44870749116,3,"2023-02-02 14:18:30","2023-02-02 15:18:30",itic.rattanakit
790464,"อุบัติเหตุ ถนนวงศ์สว่าง ขาออก","Accident at Wong Sawang Rd.","ถนนวงศ์สว่าง ขาออก ก่อนถึงวัดประชาศรัทธาธรรม มีอุบัติเหตุ จยย. ชนกับ รถนั่งส่วนบุคคล มีผู้ได้รับบาดเจ็บ 2 ราย

Cr.ศูนย์ชาลีกรุงเทพ","Cars accident blocking traffic lane before Wat Pracha Sattha Tham on outbound Wong Sawang Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.819211890416,100.51852270961,3,"2023-02-02 14:20:53","2023-02-02 15:20:53",itic.rattanakit
790465,"รถเสีย ถนนเทพรัตน ขาออก กม.13","Car breakdown at Debaratna Rd.","ถนนเทพรัตน ขาออก กม.13 มีรถจอดเสีย กีดขวางการจราจร เลนซ้าย

Cr.FM91trafficpro","Car breakdown blocking the left lane on outbound Debaratana Rd. (Km.13)

Cr.FM91trafficpro",13.630338200526,100.71791678667,1,"2023-02-02 15:09:13","2023-02-02 16:09:13",itic.rattanakit
790466,"อุบัติเหตุ ถนนรามคำแหง ขาเข้า","Accident at Ramkhamhaeng Rd.","ถนนรามคำแหง ขาเข้า หน้าการกีฬาแห่งประเทศไทย มีอุบัติเหตุ รถนั่งส่วนบุคคล ชนเกาะกลาง

Cr.ศูนย์ชาลีกรุงเทพ","Car accident blocking traffic lane in front of Sports Authority of Thailand on inbound Ramkhamhaeng Rd.

Cr.ศูนย์ชาลีกรุงเทพ",13.760302092086,100.62505736947,3,"2023-02-02 15:11:33","2023-02-02 16:11:33",itic.rattanakit
790467,"อุบัติเหตุ ถนนพญาไท ขาออก","Accident at Phayathai Rd.","ถนนพญาไท ขาออก หน้าโรงเรียนเตรียมอุดมศึกษา มีอุบัติเหตุ รถนั่งส่วนบุคคล ชนกับ จยย. กีดขวางการจราจร เลนกลาง

Cr.FM91trafficpro","Cars accident blocking the middle lane in front of Triam Udom Suksa School on outbound Phayathai Rd.

Cr.FM91trafficpro",13.74065263945,100.53003877401,3,"2023-02-02 16:17:33","2023-02-02 17:17:33",itic.rattanakit
790468,"อุบัติเหตุ ทางพิเศษเฉลิมมหานคร ขาออก","Accident at Chaloem Mahanakhon Expressway.","ทางพิเศษเฉลิมมหานคร ขาออก มีอุบัติเหตุ รถชนกัน 6 คัน การจราจรชะลอตัว

Cr.JS100","Cars accident blocking traffic lane above Rama IV Road on outbound Chaloem Mahanakhon Expressway.

Cr.JS100",13.722863278987,100.55266723037,3,"2023-02-02 16:20:45","2023-02-02 17:20:45",itic.rattanakit
790469,"อุบัติเหตุ ถนนพระราม 2 ขาเข้า (ทางหลวงแผ่นดินหมายเลข 35)","Accident at Rama II Rd. (National Highway 35)","ถนนพระราม 2 ขาเข้า หน้าสน.แสมดำ มีอุบัติเหตุ รถนั่งส่วนบุคคล ชนกับ รถบรรทุก กีดขวางการจราจร เลนขวา การจราจรติดขัด

Cr.JS100","Cars accident blocking the right lane in front of Samae Dam Police Station on inbound Rama II Rd.

Cr.JS100",13.632977437374,100.39972499013,3,"2023-02-02 17:11:42","2023-02-02 18:11:42",itic.rattanakit
790470,"อุบัติเหตุ ถนนสมเด็จเจ้าพระยา ขาเข้า","Accident at Somdet Chaophraya Rd.","ถนนสมเด็จเจ้าพระยา ขาเข้า บริเวณหน้ารพ.ตากสิน มีอุบัติเหตุ รถชนคนข้ามถนน การจราจรชะลอตัว

Cr.JS100","Cars accident blocking traffic lane in front of Taksin Hospital on inbound Somdet Chaophraya Rd.

Cr.JS100",13.730406497408,100.50796955824,3,"2023-02-02 17:12:56","2023-02-02 18:12:56",itic.rattanakit
790471,"อุบัติเหตุ ถนนพระราม 4 ขาออก","Accident at Rama IV Rd.","ถนนพระราม4 ขาออก บริเวณเชิงทางลงสะพานไทย-ญี่ปุ่น มีอุบัติเหตุ รถนั่งส่วนบุคคล ชนกับ รถเมล์ กีดขวางการจราจร เลนขวา การจราจรติดขัด

Cr.FM91trafficpro","Cars accident blocking the right lane on the way down from Thai-Japanese Friendship Bridge on outbound Rama IV Rd.

Cr.FM91trafficpro",13.728849669951,100.53858697414,3,"2023-02-02 17:15:34","2023-02-02 18:15:34",itic.rattanakit
790472,"อุบัติเหตุ ถนนราชพฤกษ์ ขาเข้า","Accident at Ratchaphruek Rd.","ถนนราชพฤกษ์ ขาเข้า บนต่างระดับ345 มีอุบัติเหตุ รถชนกัน 3 คัน กีดขวางการจราจร เลนซ้าย

Cr.JS100","Cars accident blocking the left lane on 345 Interchange on inbound Ratchaphruek Rd.

Cr.JS100",13.949505423759,100.45940279961,3,"2023-02-02 17:27:15","2023-02-02 18:27:15",itic.rattanakit
790473,รถติด,Trafficjam,,,13.722057319308,100.52578362491,10,"2023-02-02 18:16:00","2023-02-02 19:16:00",yaiyuiba@hotmail.com
790474,"อุบัติเหตุ ถนนราชพฤกษ์","Accident at Ratchaphruek Rd.","ถนนราชพฤกษ์ ขาออก ก่อนถึงโรงเรียนเด่นหล้าเล็กน้อย จยย.เสียหลักล้ม บาดเจ็บ 1 คน ขวางช่องทางซ้าย ของทางขนาน การจราจรเคลื่อนตัวช้า

Cr. Js100","Ratchaphruek Rd. Om Kret Pak Kret Nonthaburi 11120",13.911059797043,100.45020359252,3,"2023-02-02 18:26:25","2023-02-02 19:26:25",itic.sunisa
790475,"รถเสีย ถนนรัชดาภิเษก ขาออก","Car breakdown at Ratchada Phisek Rd.","ถ.รัชดาภิเษก ขาออก ทางขึ้นอุโมงค์รัชโยธิน รถกระบะจอดเสีย เลนซ้าย 

Cr. Fm91","Car breakdown blocking left lane on the way up to Ratchayothin Tunnel on outbound Ratchadaphisek Rd. 

Cr. Fm91",13.828708324231,100.56440522824,1,"2023-02-02 18:27:56","2023-02-02 19:27:56",itic.sunisa
790476,"อุบัติเหตุ ทางด่วนขั้น 1","Accident at Chaloem Mahanakhon Expressway.","18.59 น. ทางด่วน1 ขาออก เลยต่างระดับบางโคล่เล็กน้อย เก๋งกับปิคอัพชนกัน ขวางช่องทางซ้าย
.
Cr.@joemax05","Cars accident blocking the left lane past Bangphlo Interchange on outbound Chaloem Mahanakhon Expressway.
.
Cr.@joemax05",13.694749301589,100.5323843658,3,"2023-02-02 19:01:20","2023-02-02 20:01:20",itic.sunisa
790477,"รถเสีย ทางด่วนขั้น 1","Car breakdown at Chaloem Mahanakhon Expressway.","ทางด่วนขั้นที่ 1 ก่อนถึงสะพานพระราม 9 เล็กน้อย ปิคอัพจอดเสีย ขวางช่องทางขวา การจราจรเคลื่อนตัวช้า

Cr.@joemax05","Car breakdown blocking the right lane before Rama 9 Bridge on outbound Chaloem Mahanakhon Expressway.

Cr.@joemax05",13.687240505376,100.52152145856,1,"2023-02-02 19:06:21","2023-02-02 20:06:21",itic.sunisa
790478,"รถติด ถนนคลองลำเจียก","Heavy traffic  at Khlong Lamchiak Rd.","19.05 น. ถนนคลองลำเจียก ช่วงก่อนออกถนนประดิษฐ์มนูธรรม รถบัสรับส่งนักท่องเที่ยว ลักษณะกำลังจะเลี้ยวรถแต่ไม่พ้น ใต้ท้องรถไปติดเนิน กำลังดำเนินการ ส่งผลให้รถติดขัดกระทบหลายเส้นทาง","19.05 a.m. Khlong Lamchiak Rd. Before Pradit Manutham Rd. Bus The car was about to turn, but did not escape. Under the car heading to the hill. in progress As a result, traffic congestion affecting many routes.",13.821568703327,100.62707270655,10,"2023-02-02 19:23:13","2023-02-02 20:23:13",itic.sunisa
790479,"อุบัติเหตุ ซอยกิ่งแก้ว 33","Accident at Soi King Kaeo 33","19:24 น ซอยกิ่งแก้ว 33 อุบัติเหตุผู้ได้รับบาดเจ็บเจ้าหน้าที่อาสาสมัครอยู่ระหว่างตรวจสอบ

Cr. กลุ่มจราจรและอุบัติเหตุ","Cars accident blocking traffic lane in Soi King Kaeo 33.

Cr. กลุ่มจราจรและอุบัติเหตุ",13.691984786373,100.72735612568,3,"2023-02-02 19:34:54","2023-02-02 20:34:54",itic.sunisa
790480,"อุบัติเหตุ บางนา-ตราด 37 (ซอยเดอะพาร์คแลนด์)","Accident at Bang Na-Trat 37 (Soi The Park Land)","19.44 น. ถนนบางนาตราด ปากซอย 37 อุบัติเหตุผู้ได้รับบาดเจ็บ

Cr. กลุ่มจราจรและอุบัติเหตุ","Cars accident blocking traffic lane at the entrance of Soi 37 on Bang Na-Trat Rd.

Cr. Traffic and Accident Group",13.665137263218,100.64989462495,3,"2023-02-02 19:56:25","2023-02-02 20:56:25",itic.sunisa
790481,"อุบัติเหตุ ถนนพระราม 2 (ทางหลวงแผ่นดินหมายเลข 35)","Accident at Rama II Rd. (National Highway 35)","20.11 น. ถนนพระราม2 ขาเข้า กม.51 มีอุบัติเหตุ (รถนั่งส่วนบุคคล ปีนเกาะกลาง และชนเสาไฟส่องทางล้ม) กีดขวางการจราจร เลนขวา

Cr. 1197สายด่วนจราจร","Car accident blocking the right lane on inbound Rama II Rd. (Km.51)

Cr. 1197 Traffic Hotline",13.512761736886,100.14681249939,3,"2023-02-02 20:21:34","2023-02-02 21:21:34",itic.sunisa
790482,"รถติด ถนนประดิษฐ์มนูธรรม","Heavy traffic  at Pradit Manutham Rd.","ถ.ประดิษฐ์มนูธรรม ขาเข้า มาจากวัชรพล-รามอินทรา ช่วงปากซอยคลองลำเจียก รถติดขัด","Heavy traffic at the entrance of Soi Khlong Lamchiak on inbound Pradit Manutham Rd.",13.822186830848,100.62682217879,10,"2023-02-02 20:24:46","2023-02-02 21:24:46",itic.sunisa
790483,"อุบัติเหตุ ถนนพหลโยธิน","Accident at Phahon Yothin Rd.","ถนนพหลโยธิน ขาออก ที่ใต้สถานีBTSอารีย์ จยย.กับปิคอัพชนกัน มีคนเจ็บ เคลื่อนย้ายแล้ว การจราจรเคลื่อนตัวช้า 

Cr. Js100","Car accident blocking traffic lane under Ari BTS Station area on outbound Phahon Yothin Rd. 

Cr. Js100",13.780130942664,100.54467692971,3,"2023-02-02 20:30:08","2023-02-02 21:30:08",itic.sunisa
790484,"เพลิงไหม้ ซอยรามอินทรา 8 แยก 18","Fire at Soi Rarm Intra 8 Yeak 18","เพลิงไหม้บ้านเรือนประชาชน ภายในซอยรามอินทรา 8 แยก 18 ถนนรามอินทรา แขวงอนุสาวรีย์ เขตบางเขน เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยบางเขนกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire in Soi Rarm Intra 8 Yeak 18.

Cr.ศูนย์วิทยุพระราม199",13.852128728366,100.61749354005,15,"2023-02-02 21:22:49","2023-02-02 22:22:49",itic.kittaya@gmail.com
790485,"เพลิงไหม้ ซอยร่มเกล้า 14 (ซอยมัสยิดนูรุ้ลอดา)","Fire at Soi Rom Klao 14 (Soi Matsayit Nu Run U Da)","เหตุเพลิงไหม้หญ้า ภายในซอยร่มเกล้า 14 ถนนร่มเกล้า แขวงมีนบุรี เขตมีนบุรี เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยบางชันกำลังไปที่เกิดเหตุ

Cr.ศูนย์วิทยุพระราม199","Fire in Soi Rom Klao 14.

Cr.ศูนย์วิทยุพระราม199",13.780904628412,100.74462890625,15,"2023-02-02 21:24:19","2023-02-02 22:24:19",itic.kittaya@gmail.com
790486,"รถเสีย ถนนพุทธบูชา","Car breakdown at Phuttha Bucha Rd.","ถนนพุทธบูชา บริเวณตรงข้าม สวนธนบุรีรมย์ มีรถจอดเสีย กีดขวางการจราจร เลนซ้าย 

Cr.อาสาร่วมด้วยโพธิ์ทอง 001","Car breakdown blocking the left lane opposite Thonburirom Park on Phuttha Bucha Rd.

Cr.อาสาร่วมด้วยโพธิ์ทอง 001",13.650037274127,100.48969164491,1,"2023-02-02 22:15:59","2023-02-02 23:15:59",itic.kittaya@gmail.com
790487,"รถเสีย ถนนพระราม 9 ขาเข้า","Car breakdown at Rama IX Rd.","ถนนพระราม 9ขาเข้า บน สะพานข้ามคลองชวดใหญ่ มีรถจอดเสีย กีดขวางการจราจร เลนซ้าย 

Cr.FM91trafficpro","Car breakdown blocking the left lane on Khlong Chuat Yai Bridge on inbound Rama IX Rd.

Cr.FM91trafficpro",13.754782851936,100.58111742139,1,"2023-02-02 22:16:53","2023-02-02 23:16:53",itic.kittaya@gmail.com
790488,"อุบัติเหตุ สะพานสมเด็จพระเจ้าตากสิน ขาออก","Accident at Somdet Phrachao Taksin Bridge","สะพานสมเด็จพระเจ้าตากสิน ขาออก บริเวณเชิงทางลง มีอุบัติเหตุ รถชนกัน กีดขวางการจราจร เลนซ้าย 

Cr.FM91trafficpro","Cars accident blocking the left lane on the way down from outbound Somdet Phrachao Taksin Bridge.

Cr.FM91trafficpro",13.719946242273,100.50904914737,3,"2023-02-02 22:35:09","2023-02-02 23:35:09",itic.kittaya@gmail.com
790489,"รถเสีย ถนนเพชรพระราม","Car breakdown at Phetphraram Rd.","ถนนเพชรพระราม มุ่งหน้า พระราม 9 บนสะพานข้ามคลองสามเสน มีรถจอดเสีย กีดขวางการจราจร เลนซ้าย

Cr.FM91trafficpro","Car breakdown blocking the left lane on Khlong Sam Sen Bridge on Phetphraram Rd.

Cr.FM91trafficpro",13.748640802006,100.59875428677,1,"2023-02-02 23:14:47","2023-02-03 00:14:47",itic.kittaya@gmail.com
790490,"รถเสีย ถนนพหลโยธิน ขาออก","Car breakdown at Phahon Yothin Rd.","ถนนพหลโยธิน ขาออก บริเวณแยกลาดพร้าว มีรถจอดเสีย กีดขวางการจราจร เลนซ้าย 

Cr.FM91trafficpro","Car breakdown blocking the left lane at Lat Phrao Intersection on outbound Phahon Yothin Rd.

Cr.FM91trafficpro",13.812910046996,100.55961951613,1,"2023-02-02 23:27:34","2023-02-03 00:27:34",itic.kittaya@gmail.com
790491,"รถเสีย ถนนเทพารักษ์ ขาเข้า","Car breakdown at Thepharak Rd.","ถนนเทพารักษ์ ขาเข้า ก่อนถึง แยกศรีเทพา 200 เมตร มีรถจอดเสีย กีดขวางการจราจร เลนซ้าย

Cr.FM91trafficpro","Car breakdown blocking the left lane, 200 M. before Si Thepha Intersection on inbound Thepharak Rd.

Cr.FM91trafficpro",13.625539275578,100.63072621822,1,"2023-02-02 23:29:07","2023-02-03 00:29:07",itic.kittaya@gmail.com
790492,"เพลิงไหม้ อนามัยงามเจริญ 25 แยก 2","Fire at Anamai Ngam Charoen 25 Yaek 2","00.00 พลิงไหม้หญ้า ภายในซอยอนามัยงามเจริญ 25 แยก 2 ถนนอนามัยงามเจริญ แขวงท่าข้าม เขตบางขุนเทียน  เจ้าหน้าที่สถานีดับเพลิงและกู้ภัยบางขุนเทียน กำลังไปที่เกิดเหตุ

CR.JS 100","Fire in Soi Anamai Ngam Charoen 25 Yaek 2 Tha Kham Bang Khun Thian.

Cr.JS 100",13.64030458628,100.46735689044,15,"2023-02-03 00:15:51","2023-02-03 01:15:51",itic.nirat
790502,"อุบัติเหตุ ถนนติวานนท์","Accident at Tiwanon Rd.","05.02 น. ม.ป่อเต็กตึ๊ง แจ้งเบื้องต้น ถนนติวานนท์ มุ่งหน้าแยกแคราย บริเวณทางกลับรถ ก่อนถึงปากซอยเรวดี อุบัติเหตุ รถบรรทุก 6 ล้อ ชนกับรถสไลด์ ผู้บาดเจ็บยังติดค้างในยานพาหนะ ขณะนี้อยู่ระหว่างรอเครื่องมือตัดถ่างมาให้การช่วยเหลือ พื้นที่ สภ.เมืองนนทบุรี 

Cr.FM 91","Cars accident blocking traffic lanes before Soi Rewadi on Tiwanon Rd.

Cr.FM 91",13.853856609931,100.51824644208,3,"2023-02-03 05:53:21","2023-02-03 06:53:21",itic.nirat
790503,"ระวังซ่อมถนน ถนนวิภาวดีรังสิต ขาเข้า","Warning at Vibhavadi Rangsit Rd.","บริเวณหน้าสนามบินดอนเมือง ถนนวิภาวดี-รังสิต ขาเข้า มีแนวการทำงานปรับพื้นผิวจราจร ผ่านได้แค่ 1 เลนซ้าย ทำให้การจราจรเคลื่อนตัวได้ช้า

Cr.FM 91","Heavy traffic due to roadwork in front of Don Mueang Airport on inbound Vibhavadi Rangsit Rd.

Cr.FM 91",13.917909354434,100.60033813119,12,"2023-02-03 05:57:27","2023-02-03 06:57:27",itic.nirat
790504,"อุบัติเหตุ ถนนวรจักร","Accident at Worachak Rd.","รถยนต์นั่งส่วนบุคคลชนคนเดินเท้า บาดเจ็บ 1ราย หน้าธนาคารกรุงเทพ สาขาวรจักร ถนนวรจักร

Cr. ศูนย์วิทยุชาลี","Car accident blocking traffic lane in front of Bangkok Bank on Worachak Rd.

Cr. Charli Radio Center",13.749323990732,100.50752573633,3,"2023-02-03 06:50:15","2023-02-03 07:50:15",itic.iyarin
790505,"รถเสีย ถนนกำแพงเพชร","Car breakdown at Kamphaengphet Rd.","แยก อ.ต.ก.  ถนนกำแพงเพชรซ้ายเข้า ถนนพหลโยธิน รถประจำทางจอดเสีย 

Cr. ศูนย์วิทยุชาลี","Car breakdown blocking traffic lane at Amphoe Tor Kor Intersection on Kamphaeng Phet Rd.

Cr. Charlie Radio Center",13.79781639497,100.54838590565,1,"2023-02-03 06:51:25","2023-02-03 07:51:25",itic.iyarin
790506,"อุบัติเหตุ สะพานข้ามแยกวงศ์สว่าง","Accident at Wong Sawang Overpass","สะพานข้ามแยกวงศ์สว่าง มุ่งหน้าประชานุกูล	รถยนต์นั่งส่วนบุคคลชนกัน2คัน ขวางช่องทางขวา

Cr. ศูนย์วิทยุชาลี","Cars accident  blocking the right lane on Wong Sawang Overpass Heading to Prachanukul.

Cr. Charlie Radio Center",13.828524879696,100.52857841731,3,"2023-02-03 06:57:11","2023-02-03 07:57:11",itic.iyarin
790507,"อุบัติเหตุ ถนนกิ่งแก้ว ขาออก","Accident at Kingkaeo Rd.","07.20 น. ถนนกิ่งแก้ว ขาออก หน้าธนาคารไทยพาณิชย์ (ช่วงซอยกิ่งแก้ว 21/2) อุบัติเหตุ รถนั่งส่วนบุคคลชนกัน 2 คัน และหนึ่งในคู่กรณีเสียหลักพุ่งชนเสาไฟส่องทางหักโค่น

Cr. FM91trafficpro","Cars accident blocking traffic lane in front of Siam Commercial Bank Kingkaeo 21/2  on outbound Kingkaeo Rd.

Cr. FM91trafficpro",13.66954053865,100.72043806314,3,"2023-02-03 07:32:53","2023-02-03 08:32:53",itic.pacharasrung
790508,"อุบัติเหตุ ถนนทวีวัฒนา-กาญจนาภิเษก","Accident at Thawi Watthana-Kanchanaphisek Rd.","07.21 น. ถนนทวีวัฒนา-กาญจนาภิเษก เลยแยกตัดถ.พุทธมณฑลสาย2 ประมาณ 2กม. `รถจยย.กับรถบรรทุก ชนกัน ขวางช่องทางซ้าย` การจราจรเคลื่อนตัวช้า

Cr. JS100","Cars accident blocking the left lane, 2Km. past intersection cut across with Phutthamonthon Sai 2 Road on Thawi Watthana-Kanchanaphisek Rd.

Cr. JS100",13.757696849799,100.37857174873,3,"2023-02-03 07:40:07","2023-02-03 08:40:07",itic.pacharasrung
790509,"อุบัติเหตุ ถนนกาญจนาภิเษก (ถนนวงแหวนรอบนอกด้านตะวันตก) ขาเข้า","Accident at Kanchana Phisek Rd. (Outer Ring Road (West))","ถนนกาญจนาภิเษก (ถนนวงแหวนรอบนอกด้านตะวันตก) ช่วง ต่างระดับ346 มุ่งหน้า ต่างระดับ345 ก่อนถึงคลองพระอุดม ประมาณ 1กม. `รถชนกัน 5 คัน ขวางทุกช่องทาง` การจราจรติดขัด

Cr. JS100","Cars accident blocking all traffic lanes, 1Km. before Khlong Phra Udom Bridge on inbound Kanchana Phisek Rd. (Outer Ring Road (West))

Cr. JS100",13.985554331738,100.44213742018,3,"2023-02-03 08:23:31","2023-02-03 09:23:31",itic.pacharasrung
790510,"อุบัติเหตุ ถนนเพชรเกษม ขาเข้า","Accident at Phet Kasem Rd.","08:11น. ถนนเพชรเกษม ขาเข้า บริเวณซ.เพชรเกษม 108 รถบรรทุกกับรถจยย. ชนกัน ขวางช่องทางกลาง บาดเจ็บ 2คน จนท.กำลังดำเนินการ การจราจรติดขัด

Cr. JS100","Cars accident blocking the middle lane at the entrance of Soi Phet Kasem 108 on inbound Phet Kasem Rd.

Cr. JS100",13.706150082665,100.34992709756,3,"2023-02-03 08:25:07","2023-02-03 09:25:07",itic.pacharasrung
790511,"ระวังขยะตกหล่น คู่ขนานลอยฟ้าบรมราชชนนี ขาออก","Warning at Elevated Boromratchachonnani.","คู่ขนานลอยฟ้าบรมราชชนนี ขาออก เหนือแยกบรมราชชนนี  `ขยะตกหล่น ขวด กระป๋องน้ำอัดลม` ช่องทางซ้าย ผู้ใช้เส้นทางโปรดระวัง

Cr.สน.คู่ขนานลอยฟ้า","Caution! fallen objects the left lane above Borommaratchachonnani Intersection on outbound Elevated Boromratchachonnani.

Cr.สน.คู่ขนานลอยฟ้า",13.773469845246,100.48174291849,12,"2023-02-03 08:35:09","2023-02-03 09:35:09",itic.pacharasrung
790512,"อุบัติเหตุ ถนนสุขุมวิท ขาเข้า","Accident at Sukhumvit Rd.","08.42 น. ถนนสุขุมวิท ขาเข้า ตรงข้ามซอยสุขุมวิท 101 (ปุณณวิถี) มีอุบัติเหตุ` เก๋ง+จยย.` มีคนเจ็บ กีดขวางช่องทางซ้าย มีตำรวจช่วยดำเนินการเคลียร์รถออกจากพื้นที่แล้ว เพื่อรอประกันฯ 

Cr.@Khetthep","Cars accident blocking the left lane opposite Soi Sukhumvit 101/1 (Soi Wachiratham Sathit) on inbound Sukhumvit Rd.

Cr.@Khetthep",13.684256185633,100.6103977561,3,"2023-02-03 09:04:57","2023-02-03 10:04:57",itic.pacharasrung
790513,"น้ำท่วม ถนนพระราม 2 (ทางหลวงแผ่นดินหมายเลข 35)","Flood at Rama II Rd. (National Highway 35)","ถนนพระราม 2 ขาเข้า หน้าตลาดทะเลไทย ช่องทางคู่ขนาน น้ำทะเลหนุน ท่วมผิวการจราจร ทุกช่องทาง รถชะลอตัวเล็กน้อย

Cr. FM91trafficpro","Flooding all traffic lanes in front of Thale Thai Market on inbound Rama II Rd. (National Highway 35)

Cr. FM91trafficpro",13.547333853738,100.25968283415,6,"2023-02-03 09:08:32","2023-02-03 10:08:32",itic.pacharasrung
790514,"อุบัติเหตุ ถนนรัชดาภิเษก ขาเข้า","Accident at Ratchada Phisek Rd.","09.01 น. ถนนรัชดาภิเษก ช่วง แยกรัชโยธิน มุ่งหน้า แยกรัชดาลาดพร้าว บริเวณตรงข้ามศาลอาญา `รถจยย.กับรถปิคอัพ ชนกัน ขวางช่องทางซ้าย` บาดเจ็บ 1 คน การจราจรเคลื่อนตัวช้า

Cr. JS100","Cars accident blocking the left lane opposite Criminal Court on inbound Ratchada Phisek Rd.

Cr. JS100",13.816332519996,100.57560548186,3,"2023-02-03 09:11:48","2023-02-03 10:11:48",itic.pacharasrung
790515,"อุบัติเหตุ ทางหลวงแผ่นดินหมายเลข 32","Accident at National Highway 32","ทางหลวงแผ่นดินหมายเลข 32 (ถนนสายเอเชีย) ขาเข้า ก่อนถึงด่านชั่งบางปะอิน เล็กน้อย `รถปิคอัพบรรทุกผัก เสียหลักพลิกตะแคง ขวาง 2 ช่องทางขวา` การจราจรเคลื่อนตัวช้า

Cr. JS100","Cars accident blocking two right lanes Bang Pa-In Weighing Station on inbound National Highway 32.

Cr. JS100",14.220193519914,100.61036020517,3,"2023-02-03 09:50:36","2023-02-03 10:50:36",itic.pacharasrung
790516,"อุบัติเหตุ ถนนโพธิ์แก้ว","Accident at Pho Kaeo Rd.","ถนนโพธิ์แก้ว หน้าปั๊มปตท. เยื้องซอยโพธิ์แก้ว 2  จยย + กระบะ บาดเจ็บสาหัส 1 ราย 

Cr. Charlie Bangkok","Cars accident blocking traffic lane opposite Soi Pho Kaeo 2 on Pho Kaeo Rd. 

Cr. Charlie Bangkok",13.79853849789,100.63355594873,3,"2023-02-03 09:54:48","2023-02-03 10:54:48",itic.pacharasrung
790517,"อุบัติเหตุ ซอยปุณณวิถี 26 (ซอยสมุนไพรแจ่มจันทร์)","Accident at Foi Punnawithi 26 (Soi Samunphrai Chaemchan)","ปุณณวิถี 26 (ซอยสมุนไพรแจ่มจันทร์) เกิดอุบัติเหตุ `จยย.+จยย.` บาดเจ็บ 1 ราย

Cr. Charlie Bangkok","Motorcycles accident blocking traffic lane on Soi Punnawithi 26 (Soi Samunphrai Chaemchan).

Cr. Charlie Bangkok",13.691336777429,100.61734333634,3,"2023-02-03 09:56:34","2023-02-03 10:56:34",itic.pacharasrung
790518,"รถเสีย ถนนหนามแดง-บางพลี","Car breakdown at Nam Daeng-Bang Phli Rd.","ถนนหนามแดง-บางพลี ช่วง ใต้ทางด่วนบางพลีสุขสวัสดิ์ มุ่งหน้า ตัดถ.ศรีนครินทร์ บริเวณบิ๊กซี หนามแดง `รถแบคโฮจอดเสีย` ขวางช่องทางซ้าย การจราจรเคลื่อนตัวช้า

Cr. JS100","Backhoe breakdown blocking the left lane at  Big C Namdaeng on Nam Daeng-Bang Phli Rd.

Cr. JS100",13.627328782885,100.63784748316,1,"2023-02-03 10:32:13","2023-02-03 11:32:13",itic.pacharasrung
